,Filename,DocumentID,ESTC_ID,Date,Title,Vol_Number,Author,Imprint,Field_Headings,fn_pages,nofn_pages,TableName,fn.percent,decade,footnotes_present,tags,,
3988,0850401002.xml,850401002,T127651,1791,The history of Eliza Warwick. In two volumes. ...,Volume 2,Anon,"London : printed for J. Bew, and J. Walker, 1791.","English fiction, 18th century",1,252,Manifest_LitAndLang1,0.003952569,1790,0,"PO, SM, CW",,
4003,0851300700.xml,851300700,T049846,1798,"Tales of the Hoy; interspersed with song, ode, and dialogue. By Peter Pindar, Esq.",0,"Pindar, Peter","London : printed for W. Richardson, Royal-Exchange; W. West, No. 27, Pater-Noster-Row; and W. Clarke, New Bond-Street, [1798?].","Chaucer, Geoffrey,, d. 1400, Canterbury tales, Parodies, imitations, etc.",1,66,Manifest_LitAndLang1,0.014925373,1790,1,C,,
4010,0851600401.xml,851600401,T126712,1799,"Albert; or, the wilds of Strathnavern. In four volumes. ... By Elizabeth Helme, ...",Volume 1,"Helme, Elizabeth","London : printed by and for Sampson Low, 1799.","English fiction, 18th century",1,239,Manifest_LitAndLang1,0.004166667,1790,0,"TE, TY, LS",,
4012,0851600403.xml,851600403,T126712,1799,"Albert; or, the wilds of Strathnavern. In four volumes. ... By Elizabeth Helme, ...",Volume 3,"Helme, Elizabeth","London : printed by and for Sampson Low, 1799.","English fiction, 18th century",1,217,Manifest_LitAndLang1,0.004587156,1790,0,"CW, TY",,
4015,0851700500.xml,851700500,T020346,1793,"Additional letters of Brutus. Letter X. To the Opposition, - - P. 93 XI. To the Opposition, - - 103 XII. To the Right Hon. C. J. F**, - 107 XIII. To the Right Hon. Lord T******, 114 XIV. To the Right Hon. C. J. F**, - 122 XV. To the M****** of L********, - 132 XVI. To the Right Hon. C. J. F**, - 140.",0,"Mackenzie, Henry","[London? : s.n., 1793].","Epistolary fiction, Early works to 1800",1,60,Manifest_LitAndLang1,0.016393443,1790,0,CW,,
4017,0851700800.xml,851700800,T063202,1793,"The castle of Otranto, a Gothic story. Translated by William Marshal, Gent. from the original Italian of Onuphrio Muralto, Canon of the Church of St. Nicholas at Otranto.",0,"Walpole, Horace","London : printed for Wenman and Hodgson, No. 144, Fleet-Street, 1793.",English fiction,1,159,Manifest_LitAndLang1,0.00625,1790,1,"C, IT",,
4018,0851900301.xml,851900301,T196606,1800,"The runaway; or, the seat of benevolence. A novel. In four volumes. By Mr. Smith. ...",Volume 1,"Smith, Horace","London : printed [by T. Davison] for Crosby and Letterman, Stationers'-Court, Ludgate-Street, 1800.","English fiction, 18th century",1,262,Manifest_LitAndLang1,0.003802281,1800,0,"CW, P, TY, BQ",,
4022,0852200100.xml,852200100,T200824,1697,"A serious proposal to the ladies, for the advancement of their true and greatest interest. In two parts. By a lover of her sex.",0,"Astell, Mary","London : printed for Richard Wilkin, 1697 [1701].","Feminism, Great Britain, History, 18th century, Sources",1,422,Manifest_LitAndLang1,0.002364066,1690,0,"TE, TY, O",,
4039,0853000202.xml,853000202,T073525,1769,The history of Lady Julia Mandeville. In two volumes. By the translator of Lady Catesby's letters. ...,Volume 2,"Brooke, Frances","London : printed for J. Dodsley, in Pall-Mall, MDCCLXIX. [1769].",English fiction,1,208,Manifest_LitAndLang1,0.004784689,1760,0,CW,,
6030,0855700202.xml,855700202,T176637,1742,"The adventures of Telemachus, the son of Ulysses, by the Archbishop of Cambray: in French and English. The original carefully printed according to the best editions of France and Holland, and the translation, which is entirely new, revised by Mr Des Maizeaux, F.R.S. ...",Volume 2,"F<c3><a9>nelon, Fran<c3><a7>ois de Salignac de La Mothe-","London : printed for John Gray, at the Cross-Keys in the Poultry, near Cheapside, M.DCC.XLII. [1742].",French fiction,1,423,Manifest_LitAndLang2,0.002358491,1740,0,CW,,
6031,0855700400.xml,855700400,T135141,1771,"An account of the convincement, exercises, services, and travels, of That Ancient Servant of the Lord, Richard Davies. With some relation of ancient friends, and the spreading of truth in North-Wales, &c.",0,"Davies, Richard","London : printed and sold by Mary Hinde, at No 2, George-Yard, Lombard-Street, 1771.","Davies, Richard,, 1635-1708, Early works to 1800",1,237,Manifest_LitAndLang2,0.004201681,1770,1,IN,,
4041,0855800101.xml,855800101,T014780,1760,"The life and opinions of Tristram Shandy, gentleman. ...",Volume 1,"Sterne, Laurence","[York] : [printed by Ann Ward], 1760 [1759].","Fiction, Authorship, Fiction",1,181,Manifest_LitAndLang1,0.005494505,1760,1,"IT, C",,
4043,0855800103.xml,855800103,T014705,1761,"The life and opinions of Tristram Shandy, gentleman. Vol. III.",Volume 3,"Sterne, Laurence","London : printed for R. and J. Dodsley in Pall-Mall, M.DCC.LXI. [1761].","Young men, England, Fiction, Fiction, Authorship, Fiction, England, Social life and customs, 18th century, Fiction",1,198,Manifest_LitAndLang1,0.005025126,1760,1,IT,,
4045,0855800105.xml,855800105,T014706,1762,"The life and opinions of Tristram Shandy, gentleman. Vol. V.",Volume 5,"Sterne, Laurence","London : printed for T. Becket and P. A. Dehondt, in the Strand, MDCCLXII. [1762].","Fiction, Authorship, Fiction",1,155,Manifest_LitAndLang1,0.006410256,1760,1,"T, IT",,
4047,0855800107.xml,855800107,T014820,1765,"The life and opinions of Tristram Shandy, gentleman. Vol. Vii.",Volume 7,"Sterne, Laurence","London : printed for T. Becket and P. A. Dehont, in the Strand, MDCCLXV. [1765].","Fiction, Authorship, Fiction",1,163,Manifest_LitAndLang1,0.006097561,1760,1,"IN, C",,
4048,0855800108.xml,855800108,T014820,1765,"The life and opinions of Tristram Shandy, gentleman. Vol. Vii.",Volume 8,"Sterne, Laurence","London : printed for T. Becket and P. A. Dehont, in the Strand, MDCCLXV. [1765].","Fiction, Authorship, Fiction",1,158,Manifest_LitAndLang1,0.006289308,1760,1,IN,,
4051,0856100101.xml,856100101,T130131,1746,The guardian. ...,Volume 1,Anon,"Glasgow : printed and sold by Robert Foulis, MDCCXLVI. [1746].","Great Britain, Politics and government, 1702-1714, Periodicals",1,348,Manifest_LitAndLang1,0.00286533,1740,0,"BQ, P, TY, PB, CW",,
6033,0856200101.xml,856200101,T147261,1789,"Le couvent, ou histoire de Sophie Nelson. Traduit de l'anglois. Deuxieme partie.",Volume 1,"Fuller, Miss (Anne)","A Londres [i.e. Paris?] : et se trouve <c3><a0> Paris, chez Briand, Libraire, H<c3><b4>tel de Villiers, rue Pav<c3><a9>e-Saint-Andr<c3><a9>-Des-Arcs, No 22, 1789.","Epistolary fiction, French, Early works to 1800",1,244,Manifest_LitAndLang2,0.004081633,1780,1,"MT, IN",,
4094,0864900100.xml,864900100,N000936,1755,The widow of the wood.,0,"Victor, Benjamin","London : printed for C. Corbett, opposite St. Dunstan's Church, in Fleet-Street, MDCCLV. [1755].","Whitby, Ann Northey",1,213,Manifest_LitAndLang1,0.004672897,1750,0,"CW, TY, SM",,
4096,0864901000.xml,864901000,T094378,1752,"The importance of dress; or, female rivalry: being a real history, with the proper names of the parties, in a letter from a gentleman who lives at the scene of the transaction.",0,Anon,"London : printed for M. Sheepy, under the Royal-Exchange; M. Cooper, at the Globe, in Pater-Noster-Row; and J. Swan, over-against Nothumberland-House in the Strand, [1752].","Epistolary fiction, English, Early works to 1800",1,41,Manifest_LitAndLang1,0.023809524,1750,1,FN,C,
4098,0865000102.xml,865000102,T062061,1797,"The italian, or, the confessional of the black penitents. A romance. By Ann Radcliffe, author of the mysteries of Udolpho, &c. &c. In two volumes. ...",Volume 2,"Radcliffe, Ann Ward","Dublin : printed for P. Wogan, P. Byrne, J. Exshaw, T. Stewart, J. Milliken, J. Moore, J. Rice, H. Colbert, W. Porter, J. Halpen, J. Boyce, N. Kelly, H. Fitzpatrick, and G. Folingsby, 1797.","Naples (Italy), Fiction, Early works to 1800",1,350,Manifest_LitAndLang1,0.002849003,1790,1,SE,,
6043,0865200102.xml,865200102,T059000,1780,"Clarissa. Or, the history of a young lady: comprehending the most important concerns of private life. In seven volumes. By Mr. Samuel Richardson, ...",Volume 2,"Richardson, Samuel","Dublin : printed for W. Colles, 1780.",English fiction,1,309,Manifest_LitAndLang2,0.003225806,1780,0,FN,IT,
4106,0865800202.xml,865800202,T131488,1736,"Mogul tales, or, the dreams of men awake: being stories told to divert the grief of the Sultana's of Guzarat, for the supposed death of the Sultan. Written in French by the celebrated Mr. Guelletee, ... Now first translated into English. In two volumes; adorned with proper cuts, ... With a preferatory discourse on the usefulness of romances.",Volume 2,"Gueullette, Thomas-Simon","London : printed by J. Applebee, for J. Brindley; J. Jolliffe; and C. Corbett, 1736.","Historical fiction, French, Translations into English, Early works to 1800",1,253,Manifest_LitAndLang1,0.003937008,1730,0,"RQ, PB",,
4108,0865900900.xml,865900900,T067322,1733,"The garden of love, and royal flower of fidelity. A pleasant history. Written originally by Mr. John Reynolds; Author of God's Revenge against Murder. Now much amplify'd by several hands.",0,"Reynolds, John","London : printed for A. Bettesworth, and C. Hitch, at the Red-Lyon in Pater-Noster-Row: and J. Clarke, at the Golden-Ball in Duck-Lane, 1733.",English fiction,1,164,Manifest_LitAndLang1,0.006060606,1730,0,"RQ, PB",,
4112,0866400300.xml,866400300,T101065,1792,"A new Persian and English work, after the method of Boyer and others, by Robert Jones.",0,"Jones, Robert","Calcutta : printed by Archibald Thomson, at the Hon. Company's Press, [1792].","English language, Pronunciation, Early works to 1800, Persian language, Pronunciation, Early works to 1800",1,99,Manifest_LitAndLang1,0.01,1790,1,FN,T,NN
4115,0866500102.xml,866500102,T131371,1736,"La belle assembl<c3><a9>e: being a curious collection of some very remarkable incidents which happened to persons of the first quality in France. Interspers'd with Entertaining and Improving Observations made by them on several Passages in History, both Ancient and Modern. Written in French for the Entertainment of the King, and dedicated to him by Madam de Gomez. In four volumes. Adorn'd with copper-plates.",Volume 2,"Gomez, Madame de","London : printed for J. Brotherton, J. Hazard, W. Meadows, T. Cox, W. Hinchliffe, D. Browne, W. Bickerton, T. Astley, S. Austen, L. Gilliver, R. Willock, and F. Cogan, M.DCC.XXXVI. [1736].",French fiction,1,324,Manifest_LitAndLang1,0.003076923,1730,0,"TY, PB, D",,
4116,0866500103.xml,866500103,T131371,1736,"La belle assembl<c3><a9>e: being a curious collection of some very remarkable incidents which happened to persons of the first quality in France. Interspers'd with Entertaining and Improving Observations made by them on several Passages in History, both Ancient and Modern. Written in French for the Entertainment of the King, and dedicated to him by Madam de Gomez. In four volumes. Adorn'd with copper-plates.",Volume 3,"Gomez, Madame de","London : printed for J. Brotherton, J. Hazard, W. Meadows, T. Cox, W. Hinchliffe, D. Browne, W. Bickerton, T. Astley, S. Austen, L. Gilliver, R. Willock, and F. Cogan, M.DCC.XXXVI. [1736].",French fiction,1,254,Manifest_LitAndLang1,0.003921569,1730,0,"PB, CW",,
4119,0866600400.xml,866600400,T123797,1798,"The deportment of a married life : laid down in a series of letters, written by the Honourable E- S-, a few years since, to a young lady, her relation, then lately married. Dedicated To The Countess Of Derby.",0,"Stanhope, Eugenia","London : printed for Mr. Hodges, Pall-Mall; and sold by C. Mason, No. 116, Pall-Mall, 1798.","Marriage, Early works to 1800, Family life, Early works to 1800",1,288,Manifest_LitAndLang1,0.003460208,1790,0,FN,C,
4123,0866700600.xml,866700600,T089025,1797,"Essays on men and manners. By William Shenstone, Esq.",0,"Shenstone, William","London : printed for J. Walker, 1797.",English essays,1,85,Manifest_LitAndLang1,0.011627907,1790,1,"CW, TY, PB",,
284,0869200202.xml,869200202,T188040,1786,Anna; or memoirs of a Welch heiress. Interspersed with anecdotes of a nabob. In two volumes. ...,Volume 2,"Bennett, Mrs. (Agnes Maria)","Dublin : printed for Luke White, M.DCC.LXXXVI. [1786].","Epistolary fiction, English, Early works to 1800",1,310,Manifest_HistAndGeo,0.003215434,1780,0,"CW, SM",,
4142,0869800401.xml,869800401,T134062,1775,"A course of gallantries; or, the inferiority of the tumultuous joys of the passions to the serene pleasures of reason: attested by the confession of a nobleman who had tried both. ... . Translated from the French of M. du Clos.",Volume 1,"Duclos, Charles Pinot-","London : printed for S. Vandenbergh, Opposite Derby-Court, Piccadilly, M,DCC,LXXV. [1775].","French fiction, 18th century",1,156,Manifest_LitAndLang1,0.006369427,1770,1,"FN, CW, SM",IT,
4144,0869800600.xml,869800600,T063212,1800,"Jeffery's edition of The castle of Otranto, a Gothic story. Translated by William Marshal, Gent. from the original Italian of Onuphrio Muralto, Canon of the Church of St. Nicholas at Otranto.",0,"Walpole, Horace","London : printed by W. Blackader, 10, Took's Court, Chancery Lane; and sold by the publisher [Edward Jeffery], No. 11, Pall-Mall, 1800.",English fiction,1,175,Manifest_LitAndLang1,0.005681818,1800,1,FN,IT,
4155,0870500201.xml,870500201,T210087,1789,"William and Charles: or, the bold adventurers. A novel. In two volumes. Written in Letters and Narrative. By the author of Lord Winworth, Maria Harcourt, Phoebe, &c. &c. ...",Volume 1,"Author of Lord Winworth, Phebe, &c.","London : printed for C. Stalker, No. 4, Stationers Court, Ludgate Street, MDCCLXXXIX. [1789].","Adventure and adventurers in literature, Early works to 1800, English fiction, 18th century",1,214,Manifest_LitAndLang1,0.004651163,1780,0,"PB, P, CW", ,
4159,0870800101.xml,870800101,T092772,1790,The life and perambulation of a mouse. In two volumes ...,Volume 1,"Kilner, Dorothy","London : printed & sold by John Marshall, No. 4 Aldermary Church Yard in Bow Lane. & No. 17. Queen-Street, Cheapside, [1790?].","Conduct of life, Early works to 1800",1,87,Manifest_LitAndLang1,0.011363636,1790,0,"I, O, CW",,
4161,0870800600.xml,870800600,T114051,1788,"A key to spelling, and introduction to the English grammar. Designed for the use of charity and Sunday-Schools.",0,Anon,"London : [s.n.], MDCCLXXXVIII. [1788].","English language, Orthography and spelling, Early works to 1800",1,87,Manifest_LitAndLang1,0.011363636,1780,1,FN,C,NN
4166,0871100300.xml,871100300,T116509,1767,Les sens po<c3><ab>me en six chants. Par Mr. de Rozoi.,0,"Rozoi, M. de (Barnab<c3><a9> Farmian de)","A Londres [i.e. Paris?] : [s.n.], 1767.","Songs, French, Early works to 1800",1,196,Manifest_LitAndLang1,0.005076142,1760,0,"PB, P",,
4172,0871201300.xml,871201300,T145415,1773,"Fables ancient and modern; translated into verse, from Homer, Ovid, Boccace, and Chaucer: with original poems. By Mr. Dryden.",0,"Dryden, John","London : printed for T. Davies, T. Becket, T. Caslon, T. Cadell, G. Robinson, and T. Evans, MDCCLXXIII. [1773].",Fables,1,412,Manifest_LitAndLang1,0.002421308,1770,0,"BP, P, TY, CW",,
4177,0871400102.xml,871400102,T088969,1790,"The citizen, a novel, in two volumes, by Mrs. Gomersall, of Leeds, author of Eleonora. ...",Volume 2,"Gomersall, A.","London : printed for Scatcherd & Whitaker, Ave-Maria-Lane; and sold by Binns, Leeds, and Edwards and Son, Halifax, 1790.","English fiction, 18th century",1,211,Manifest_LitAndLang1,0.004716981,1790,0,"PB, P, CW ",,
286,0873000202.xml,873000202,T199271,1767,"Histoire de Miss Indiana Danby, traduite de L'Anglois. Par M. de L***. G***. Tome Premier.",Volume 2,Lady,"Londres [i.e. Paris?] : et se trouve <c3><a0> Paris, chez Ch. J. Panckoucke, Libraire, rue & a cote de la Comedie Francoise, au Parnasse, M.DCC.LXVII. [1767].","Epistolary fiction, French, Early works to 1800",1,168,Manifest_HistAndGeo,0.00591716,1760,0,"SM, LB",,
4190,0874300300.xml,874300300,T177692,1720,"Oxford jests, refined and enlarged: being a collection of witty jests, merry tales, pleasant jokes. Collected and composed by Captain W. Hicks, native of Oxford.",0,"Hicks, William","London : printed for T. Norris, at the Looking-Glass, on London-Bridge, 1720.","English wit and humor, Early works to 1800",1,177,Manifest_LitAndLang1,0.005617978,1720,0,"LB, CW",,NN
