Unnamed: 0,Filename,DocumentID,ESTC_ID,Date,Title,Vol_Number,Author,Imprint,Field_Headings,fn_pages,nofn_pages,TableName,fn.percent,decade,footnotes_present
3707,0789800300.xml,789800300,T181719,1708,"A new translation of <c3><86>sop's Fables, adorn'd with cutts; suited to the Fables copied from the Frankfort edition: by the Most Ingenious Artist Christopher van Sycham. The Whole being redered in a Plain, Easy, and Familiar Style, adapted to the Meanest Capacities. Nevertheless corrected and reform'd from the grossness of the language, and Poorness of the Verse us'd in the now vulgar translation: the morals also more accuratel improv'd; together with reflections on each fable, in verse. By Joseph Jackson, Med.",0,Aesop,"London : printed for Tho. Tebb, Bookseller in Little-Britain; and are to be sold by the booksellers of London and Westminster, 1708.","Aesops fables, Early works to 1800, Fables, Greek, Early works to 1800",1,376,Manifest_LitAndLang1,0.00265252,1700,0
3713,0790000100.xml,790000100,T193210,1724,"Rules for true spelling and writing English; with useful observations on the sounds of letters and diphthongs; and the use of capitals, stops and marks, used in printing and writing; with variety of other useful particulars. The second edition enlarged. By William Baker.",0,"Baker, William, grammarian","Bristol : printed, for the author, by Joseph Penn, bookseller, in Wine-Street, MDCCXXIV. [1724].","English language, Alphabet, Early works to 1800, English language, Orthography and spelling, Early works to 1800, English language, Written English, Early works to 1800",1,130,Manifest_LitAndLang1,0.007633588,1720,0
3720,0790200800.xml,790200800,T203572,1744,"Beauty put to its shifts: or, the Young virgin's rambles. Being several years adventures of Miss *****, in England and Portugal. Interspersed with Variety of Remarks, serious and diverting, on the Manners, Custom and Religion of the Portuguese: Exposing the Tricks and Frauds of Popish Priests. Written by herself.",0,Anon,"London : printed for the author, and sold by M. Cooper, in Pater-Noster-Row, and by the booksellers of London and Westminster, 1744.","Adventure and adventurers, Early works to 1800, Portugal, Social life and customs, Early works to 1800",1,141,Manifest_LitAndLang1,0.007042254,1740,0
6013,0790500200.xml,790500200,T194723,1775,"Small talk for the use of young ladies that wish to learn the colloquial part of the Italian language. By Joseph Baretti Secretary for Foreign Correspondence to the Royal Academy of Painting, Sculpture, and Architecture.",0,"Baretti, Giuseppe Marco Antonio","London : printed for G. Robinson, in Pater-Noster Row, MDCCLXXV. [1775].","Italian language, Conversation and phrase books, Translations into English, Early works to 1800, Italian language, Spoken Italian, Early works to 1800",1,450,Manifest_LitAndLang2,0.002217295,1770,0
3727,0793900201.xml,793900201,T154849,1788,"The niece; or, the history of Sukey Thornby. A novel. In three volumes. ... . By Mrs. P. Gibbes, Author of the History of Lady Louisa Stroud.",Volume 1,"Gibbes, Phoebe","London : printed for F. Noble, At his Circulating Library, No. 324, Holborn, 1788.","English fiction, 18th century",1,239,Manifest_LitAndLang1,0.004166667,1780,0
3728,0793900202.xml,793900202,T154849,1788,"The niece; or, the history of Sukey Thornby. A novel. In three volumes. ... . By Mrs. P. Gibbes, Author of the History of Lady Louisa Stroud.",Volume 2,"Gibbes, Phoebe","London : printed for F. Noble, At his Circulating Library, No. 324, Holborn, 1788.","English fiction, 18th century",1,239,Manifest_LitAndLang1,0.004166667,1780,0
3777,0804100400.xml,804100400,T116305,1761,"Ben Johnson's jests: or, the wit's pocket-companion. Being a new collection of the most ingenious jests, diverting Stories, pleasant Jokes, small Repartees, excellent Puns, wise Sayings, witty Quibbles, and ridiculous Bulls. To Which IS Added, A choice Collection of the newest Conundrums, best Riddles, entertaining Rebuses, satirical Epigrams, humorous Epitaphs, facetious Dialogues, merry Tales, jovial Songs, Fables, &c. &c. &c.",0,"Jonson, Ben","London : [s.n.], Printed in the Year MDCCLXI. [1761].","English wit and humor, Early works to 1800",1,174,Manifest_LitAndLang1,0.005714286,1760,0
3780,0804100900.xml,804100900,T089079,1784,"The French convert: being a true relation of the happy conversion of a noble French lady, from the errors and superstitions of popery, to the reformed religion, by means of a Protestant gardener, her servant. ... To which is added. A relation of the fearful state of Francis Spira, ... Likewise Origen's lamentation, ...",0,"Auborn, A. d'","[Dublin?] : Printed for, and sold by the booksellers in Great-Britain, Ireland, and America, 1784.","Catholic Church, Controversial literature, Early works to 1800",1,108,Manifest_LitAndLang1,0.009174312,1780,0
265,0814100303.xml,814100303,T057315,1796,"The fool of quality; or, the history of Henry Earl of Moreland, by Mr. Brooke. ...",Volume 3,"Brooke, Henry","Dublin : printed for P. Wogan, No. 23, Old-Bridge, 1796.",English fiction,1,286,Manifest_HistAndGeo,0.003484321,1790,0
6022,0814500110.xml,814500110,N047486,1790,"Seconde partie des confessions de J. J. Rousseau, citoyen de Geneve. Edition enrichie d'un nouveau recueil de ses lettres. ...",Volume 10,"Rousseau, Jean-Jacques","A Neuchatel : l'imprimerie de L. Fauche-Borel, imprimeur du Roi, M.DCC.XC. [1790].","French letters, Early works to 1800",1,329,Manifest_LitAndLang2,0.003030303,1790,0
3813,0817400401.xml,817400401,T055350,1769,"The adventures of Peregrine Pickle. In which are included, Memoirs of a lady of quality. In four volumes. ...",Volume 1,"Smollett, Tobias George","London : printed for R. Baldwin, No. 47. and Robinson and Roberts, No. 25. in Pater-Noster-Row; and T. Becket and T. Cadell, in the Strand, MDCCLXIX. [1769].","Tobacco, Fiction",1,279,Manifest_LitAndLang1,0.003571429,1760,0
3815,0817500103.xml,817500103,T055350,1769,"The adventures of Peregrine Pickle. In which are included, Memoirs of a lady of quality. In four volumes. ...",Volume 3,"Smollett, Tobias George","London : printed for R. Baldwin, No. 47. and Robinson and Roberts, No. 25. in Pater-Noster-Row; and T. Becket and T. Cadell, in the Strand, MDCCLXIX. [1769].","Tobacco, Fiction",1,297,Manifest_LitAndLang1,0.003355705,1760,0
3816,0817500104.xml,817500104,T055350,1769,"The adventures of Peregrine Pickle. In which are included, Memoirs of a lady of quality. In four volumes. ...",Volume 4,"Smollett, Tobias George","London : printed for R. Baldwin, No. 47. and Robinson and Roberts, No. 25. in Pater-Noster-Row; and T. Becket and T. Cadell, in the Strand, MDCCLXIX. [1769].","Tobacco, Fiction",1,309,Manifest_LitAndLang1,0.003225806,1760,0
3822,0817700302.xml,817700302,T137680,1793,"Woman as she should be; or, memoirs of Mrs. Menville. A novel. In two volumes. By Mrs. Parsons, ...",Volume 2,"Parsons, Mrs. (Eliza)","Dublin : printed by Messrs. P. Wogan and W. Jones, 1793.","English fiction, 18th century",1,297,Manifest_LitAndLang1,0.003355705,1790,0
3824,0817700402.xml,817700402,T138868,1775,The history of Fanny Meadows. In a series of letters. By the author of The exemplary mother. ...,Volume 2,"Cooper, Maria Susanna","London : printed for T. Becket, 1775.","Epistolary fiction, English, Early works to 1800",1,178,Manifest_LitAndLang1,0.005586592,1770,0
3839,0821900300.xml,821900300,T160793,1797,"Cheap repository tracts, Published during the Year 1796. Forming Volume II.",0,Anon,"[London] : Sold by J. Marshall, (printer to the Cheap Repository for Religious and Moral Tracts) No. 17, Queen-Street, Cheapside, and No. 4, Aldermary Church-Yard, London. By S. Hazard, at Bath: J. Elder, at Edinburgh, and by all booksellers, newsmen, and hawkers in town and country, [1797].","Christian life, Early works to 1800, Tracts, Early works to 1800",1,481,Manifest_LitAndLang1,0.002074689,1790,0
3852,0822700103.xml,822700103,T133822,1767,"The history of Tom Jones, a foundling. By Henry Fielding, Esq; -Mores hominum multorum vidit- ...",Volume 3,"Fielding, Henry","Edinburgh : printed by Martin & Wotherspoon, MDCCLXVII. [1767].",English fiction,1,331,Manifest_LitAndLang1,0.003012048,1760,0
3858,0823000107.xml,823000107,T091588,1741,"[The eight and Last volumes of letters writ by a Turkish spy, who liv'd five and forty years undiscover'd at Paris: Giving an Impartial Account to the Divan at Constantinople of the most remarkable Transactions of Europe: And discovering several Intrigues and Secrets of the Christian Courts; (especially of that of France) continued from the Year 1673, to the Year 1682. Written originally in Arabick, translated into Italian, from thence into English. by the Translators of the First Volume. The eleventh edition.",Volume 7,"Marana, Giovanni Paolo","London : printed for G. Strahan, S. Ballard, J. Brotherton, W. Meadows, T. Cox, W. Hinchliffe, J. Stag, J. Clarke, in Duck-Lane, S. Birt, D. Browne, T. Astley, S. Austen, J. Shuckburgh, L. Gilliver, J. Hodges, E. Wicksteed, J. Oswald, J. Comyns, C. Bathurst, T. Fisher. J. Carter, and A. Wilde., MDCCXLI. [1741].","Spies, Europe, Early works to 1800, Europe, History, 1648-1789, Europe, History, 1517-1648",1,265,Manifest_LitAndLang1,0.003759398,1740,0
8563,0828900103.xml,828900103,T058982,1770,"The history of Sir Charles Grandison. In a series of letters. By Mr. Samuel Richardson, Author of Pamela and Clarissa. In seven volumes. ...",Volume 3,"Richardson, Samuel","London : printed for J. and F. Rivington, R. Baldwin, S. Crowder, T. Longman, W. and J. Richardson, W. Griffin, W. Davenhill, W. Domville, T. Cadell, G. Pearch, T. Davies, and T. Becket, MDCCLXX. [1770].",English fiction,1,378,Manifest_SSAndFineArt,0.002638522,1770,0
3874,0829500602.xml,829500602,T107273,1783,"Julia de Roubign<c3><a9>, a tale. In a series of letters. Published by the author of The man of feeling, and the Man of the World. ...",Volume 2,"Mackenzie, Henry","Dublin : printed for S. Price, Chamberlaine, Whitestone, W. Watson, Potts, Williams, Colles, Hoey, Spotswood, Burnet, Moncrieffe, Walker, Jenkin, Beatty, Hillary, Talbot, White, Exshaw, and Higly. M,DCC,LXXXIII. [1783].","Fathers and daughters, Fiction, Early works to 1800, Married women, Fiction, Early works to 1800, France, Fiction, Early works to 1800",1,134,Manifest_LitAndLang1,0.007407407,1780,0
3886,0831700104.xml,831700104,T107614,1799,"A simple story, in four volumes, by Mrs. Inchbald. ...",Volume 4,"Inchbald, Mrs","London : printed for G. G. and J. Robinson, Paternoster Row, 1799.",Arts,1,160,Manifest_LitAndLang1,0.00621118,1790,0
3888,0831900200.xml,831900200,T119652,1755,A journey to the world under-ground. By Nicholas Klimius. Translated from the original.,0,"Holberg, Ludvig, Baron","London : printed for R. Baldwin, at the Rose in Pater-Noster-Row; and B. Collins, Bookseller, in Salisbury, M.DCC.LV. [1755].","Voyages, Imaginary, Utopias",1,329,Manifest_LitAndLang1,0.003030303,1750,0
3893,0831901001.xml,831901001,T073515,1768,The invisible spy. By Exploralibus. In two volumes. ...,Volume 1,"Haywood, Eliza Fowler","Dublin : printed by Henry Saunders, in Castle-Street, MDCCLXVIII. [1768].","Child rearing, England, Early works to 1800",1,346,Manifest_LitAndLang1,0.002881844,1760,0
3900,0832200103.xml,832200103,T057310,1795,Cecilia: or memoirs of an heiress. By Miss Burney. Author of Evelina. In three volumes. ...,Volume 3,"Burney, Fanny","Dublin : printed for P. Wogan, P. Byrne, W. Jones, and J. Boyce, M,DCC,XCV. [1795].","English fiction, 18th century",1,367,Manifest_LitAndLang1,0.002717391,1790,0
3925,0835100300.xml,835100300,T084088,1796,"Paul and Virginia Translated from the French of Brenardin [sic] Saint-Pierre; by Helen Maria Williams, ...",0,"Saint Pierre, Bernardin de","Dublin : printed by Graisberry & Campbell, for P. Wogan, P. Byrne, J. Archer, J. Moore, and W. Jones, 1796.","French fiction, Conduct of life, Juvenile fiction",1,190,Manifest_LitAndLang1,0.005235602,1790,0
3928,0835200702.xml,835200702,T130394,1797,"The Irish heiress, a novel, in three volumes. ...",Volume 2,"Patrick, F. C.","London : printed for William Lane, at the Minerva-Press, 1797.","English fiction, 18th century",1,214,Manifest_LitAndLang1,0.004651163,1790,0
273,0841500303.xml,841500303,T074439,1767,"The conflict: or, the history of Miss Sophia Fanbrook. In three volumes. ...",Volume 3,Anon,"London : printed for Francis Noble, at his Circulating Library, near Middle-Row, Holborn; and John Noble, at his Circulating Library, in St. Martin's Court, near Leicester-Square, MDCCLXVII. [1767].","English fiction, 18th century",1,233,Manifest_HistAndGeo,0.004273504,1760,0
3948,0842400101.xml,842400101,T064740,1772,"The involuntary inconstant; or, the history of Miss Francfort. A novel. In two volumes. ... . By the editor of The fatal compliance.",Volume 1,Anon,"London : printed for T. Jones, at his Circulating Library in the Strand, opposite Hungerford-Street. and B. Jones, at his Circulating Library, in Oxford-Street, the Corner of Berwick-Street, MDCCLXXII. [1772].","Epistolary fiction, English, Early works to 1800",1,214,Manifest_LitAndLang1,0.004651163,1770,0
3949,0842400102.xml,842400102,T064740,1772,"The involuntary inconstant; or, the history of Miss Francfort. A novel. In two volumes. ... . By the editor of The fatal compliance.",Volume 2,Anon,"London : printed for T. Jones, at his Circulating Library in the Strand, opposite Hungerford-Street. and B. Jones, at his Circulating Library, in Oxford-Street, the Corner of Berwick-Street, MDCCLXXII. [1772].","Epistolary fiction, English, Early works to 1800",1,225,Manifest_LitAndLang1,0.004424779,1770,0
3954,0842700104.xml,842700104,T089166,1761,"The works of the late Right Honorable Joseph Addison, Esq; ... . With a Complete Index.",Volume 4,"Addison, Joseph","Birmingham : printed by John Baskerville, for J. and R. Tonson, At Shakespear's Head in the Strand, London, MDCCLXI. [1761].","Addison, Joseph,, 1672-1719, Early works to 1800, English literature, 18th century",1,558,Manifest_LitAndLang1,0.001788909,1760,0
3963,0844200400.xml,844200400,T087477,1763,"To tou Dionysiou Longinou peri hypsous hypomnema. Ex editione tertia Zachariae Pearce, ... expressum.",0,Longinus,"Glasguae : in aedibus academicis excudebant Robertus et Andreas Foulis, 1763.","Rhetoric, Ancient",1,244,Manifest_LitAndLang1,0.004081633,1760,0
3972,0849500403.xml,849500403,T126576,1789,"The hermit of the rock. A novel. A new edition, being the fourth. In three volumes. Vol. I.",Volume 3,Anon,"London : printed for Francis Noble, at his Circulating Library, No. 324, in Holborn, [1789].","Epistolary fiction, English, Early works to 1800",1,237,Manifest_LitAndLang1,0.004201681,1780,0
3974,0849600302.xml,849600302,T122374,1793,Ellen and Julia. A novel in two volumes. By Mrs. Parsons. ...,Volume 2,"Parsons, Mrs. (Eliza)","London : printed for William Lane, at the Minerva-Press; and sold by E. Harlow, 1793.","English fiction, 18th century",1,301,Manifest_LitAndLang1,0.003311258,1790,0
3978,0850000200.xml,850000200,T195015,1750,"The surprizing and damnable life, and deserv'd death of Doctor John Faustus. To which is now added, the whole life of Fryar Bacon, the Famous Magician of England, and the Merry Waggeries of his Man Miles. Truly translated from the original copies.",0,Anon,"London : printed by L. Nisbet; and are to be sold by the booksellers of London and Westminster, [1750?].","English fiction, 18th century",1,152,Manifest_LitAndLang1,0.006535948,1750,0
